ID: 0, Run: -1, Walk: 9869, Stand: 9870
ID: 1512, Run: -1, Walk: 7046, Stand: 7047
ID: 1513, Run: -1, Walk: 1205, Stand: 813
ID: 1514, Run: -1, Walk: 819, Stand: 808
ID: 1515, Run: -1, Walk: 819, Stand: 808
ID: 1516, Run: -1, Walk: 819, Stand: 808
ID: 1517, Run: -1, Walk: 1205, Stand: 813
ID: 1518, Run: -1, Walk: 819, Stand: 808
ID: 1519, Run: -1, Walk: 7046, Stand: 7047
ID: 1520, Run: -1, Walk: 1205, Stand: 813
ID: 1521, Run: -1, Walk: 5987, Stand: 5986
ID: 1522, Run: -1, Walk: 5987, Stand: 5986
ID: 1523, Run: -1, Walk: 5987, Stand: 5986
ID: 1524, Run: -1, Walk: 5965, Stand: 5965
ID: 1525, Run: -1, Walk: 5966, Stand: 5966
ID: 1526, Run: -1, Walk: 819, Stand: 808
ID: 1528, Run: -1, Walk: 819, Stand: 808
ID: 1529, Run: -1, Walk: 5334, Stand: 5335
ID: 1530, Run: -1, Walk: 6088, Stand: 6089
ID: 1531, Run: -1, Walk: 168, Stand: 171
ID: 1532, Run: -1, Walk: 2147418112, Stand: 9654
ID: 1533, Run: -1, Walk: 2147418112, Stand: 9654
ID: 1534, Run: -1, Walk: 2147418112, Stand: 9654
ID: 1535, Run: -1, Walk: 2147418112, Stand: 9654
ID: 1536, Run: -1, Walk: 181, Stand: 187
ID: 1537, Run: -1, Walk: 5543, Stand: 5543
ID: 1538, Run: -1, Walk: 5479, Stand: 1442
ID: 1539, Run: -1, Walk: 5479, Stand: 5483
ID: 1540, Run: -1, Walk: 5539, Stand: 5538
ID: 1541, Run: -1, Walk: 5543, Stand: 5543
ID: 1543, Run: -1, Walk: 1451, Stand: 1450
ID: 1549, Run: -1, Walk: 5539, Stand: 5538
ID: 1550, Run: -1, Walk: 6765, Stand: 6764
ID: 1551, Run: -1, Walk: 5531, Stand: 5530
ID: 1552, Run: -1, Walk: 819, Stand: 808
ID: 1553, Run: -1, Walk: 283, Stand: 1474
ID: 1554, Run: -1, Walk: 283, Stand: 286
ID: 1555, Run: -1, Walk: 283, Stand: 286
ID: 1556, Run: -1, Walk: 283, Stand: 286
ID: 1557, Run: -1, Walk: 283, Stand: 1480
ID: 1558, Run: -1, Walk: 6556, Stand: 6580
ID: 1559, Run: -1, Walk: 6556, Stand: 6580
ID: 1560, Run: -1, Walk: 283, Stand: 286
ID: 1561, Run: -1, Walk: 283, Stand: 286
ID: 1562, Run: -1, Walk: 1139, Stand: 926
ID: 1563, Run: -1, Walk: 283, Stand: 286
ID: 1564, Run: -1, Walk: 1139, Stand: 926
ID: 1565, Run: -1, Walk: 283, Stand: 286
ID: 1566, Run: -1, Walk: 283, Stand: 286
ID: 1567, Run: -1, Walk: 0, Stand: 2147418931
ID: 1568, Run: -1, Walk: 819, Stand: 808
ID: 1569, Run: -1, Walk: 819, Stand: 808
ID: 1570, Run: -1, Walk: 819, Stand: 808
ID: 1571, Run: -1, Walk: 819, Stand: 808
ID: 1572, Run: -1, Walk: 819, Stand: 808
ID: 1573, Run: -1, Walk: 819, Stand: 808
ID: 1574, Run: -1, Walk: 819, Stand: 808
ID: 1575, Run: -1, Walk: 6577, Stand: 6580
ID: 1578, Run: -1, Walk: 1261, Stand: 1261
ID: 1579, Run: -1, Walk: 819, Stand: 808
ID: 1580, Run: -1, Walk: 819, Stand: 808
ID: 1581, Run: -1, Walk: 1501, Stand: 1501
ID: 1582, Run: -1, Walk: 4660, Stand: 4662
ID: 1583, Run: -1, Walk: 4661, Stand: 4663
ID: 1584, Run: -1, Walk: 4661, Stand: 4663
ID: 1585, Run: -1, Walk: 4661, Stand: 4663
ID: 1586, Run: -1, Walk: 4661, Stand: 4663
ID: 1587, Run: -1, Walk: 4654, Stand: 4656
ID: 1588, Run: -1, Walk: 4654, Stand: 4656
ID: 1589, Run: -1, Walk: 21, Stand: 27
ID: 1590, Run: -1, Walk: 79, Stand: 90
ID: 1591, Run: -1, Walk: 79, Stand: 90
ID: 1592, Run: -1, Walk: 79, Stand: 90
ID: 1593, Run: -1, Walk: 6560, Stand: 6561
ID: 1594, Run: -1, Walk: 6560, Stand: 6561
ID: 1595, Run: -1, Walk: 819, Stand: 808
ID: 1596, Run: -1, Walk: 7191, Stand: 7188
ID: 1597, Run: -1, Walk: 819, Stand: 2561
ID: 1598, Run: -1, Walk: 106, Stand: 112
ID: 1599, Run: -1, Walk: 7191, Stand: 7188
ID: 1600, Run: -1, Walk: 298, Stand: 268
ID: 1601, Run: -1, Walk: 298, Stand: 268
ID: 1602, Run: -1, Walk: 298, Stand: 268
ID: 1603, Run: -1, Walk: 298, Stand: 268
ID: 1604, Run: -1, Walk: 9470, Stand: 9469
ID: 1605, Run: -1, Walk: 9470, Stand: 9469
ID: 1606, Run: -1, Walk: 9470, Stand: 9469
ID: 1607, Run: -1, Walk: 9470, Stand: 9469
ID: 1608, Run: -1, Walk: 9443, Stand: 9442
ID: 1609, Run: -1, Walk: 9443, Stand: 9442
ID: 1610, Run: -1, Walk: 9457, Stand: 9456
ID: 1611, Run: -1, Walk: 9480, Stand: 9479
ID: 1612, Run: -1, Walk: 9453, Stand: 9452
ID: 1613, Run: -1, Walk: 9492, Stand: 9490
ID: 1614, Run: -1, Walk: 9463, Stand: 9462
ID: 1615, Run: -1, Walk: 1534, Stand: 1536
ID: 1616, Run: -1, Walk: 263, Stand: 262
ID: 1617, Run: -1, Walk: 263, Stand: 262
ID: 1618, Run: -1, Walk: 9134, Stand: 9133
ID: 1619, Run: -1, Walk: 9438, Stand: 9437
ID: 1620, Run: -1, Walk: 7759, Stand: 7760
ID: 1621, Run: -1, Walk: 7759, Stand: 7760
ID: 1622, Run: -1, Walk: 9485, Stand: 9484
ID: 1623, Run: -1, Walk: 9475, Stand: 9474
ID: 1624, Run: -1, Walk: 1554, Stand: 1556
ID: 1625, Run: -1, Walk: 1554, Stand: 1556
ID: 1626, Run: -1, Walk: 9475, Stand: 9474
ID: 1627, Run: -1, Walk: 9485, Stand: 9484
ID: 1628, Run: -1, Walk: 9480, Stand: 9479
ID: 1629, Run: -1, Walk: 9475, Stand: 9474
ID: 1630, Run: -1, Walk: 9475, Stand: 9474
ID: 1631, Run: -1, Walk: 9510, Stand: 9509
ID: 1632, Run: -1, Walk: 9511, Stand: 9509
ID: 1633, Run: -1, Walk: 8076, Stand: 8077
ID: 1634, Run: -1, Walk: 8076, Stand: 8077
ID: 1635, Run: -1, Walk: 8076, Stand: 8077
ID: 1636, Run: -1, Walk: 8076, Stand: 8077
ID: 1637, Run: -1, Walk: 8575, Stand: 8572
ID: 1638, Run: -1, Walk: 8575, Stand: 8572
ID: 1639, Run: -1, Walk: 8575, Stand: 8572
ID: 1640, Run: -1, Walk: 8575, Stand: 8572
ID: 1641, Run: -1, Walk: 8575, Stand: 8572
ID: 1642, Run: -1, Walk: 8575, Stand: 8572
ID: 1643, Run: -1, Walk: 7191, Stand: 7188
ID: 1644, Run: -1, Walk: 7191, Stand: 7188
ID: 1645, Run: -1, Walk: 7191, Stand: 7188
ID: 1646, Run: -1, Walk: 7191, Stand: 7188
ID: 1647, Run: -1, Walk: 7191, Stand: 7188
ID: 1648, Run: -1, Walk: 9129, Stand: 9128
ID: 1649, Run: -1, Walk: 9129, Stand: 9128
ID: 1650, Run: -1, Walk: 9129, Stand: 9128
ID: 1651, Run: -1, Walk: 9129, Stand: 9128
ID: 1652, Run: -1, Walk: 9129, Stand: 9128
ID: 1653, Run: -1, Walk: 9448, Stand: 9447
ID: 1654, Run: -1, Walk: 9448, Stand: 9447
ID: 1655, Run: -1, Walk: 9448, Stand: 9447
ID: 1656, Run: -1, Walk: 9448, Stand: 9447
ID: 1657, Run: -1, Walk: 9448, Stand: 9447
ID: 1658, Run: -1, Walk: 819, Stand: 808
ID: 1659, Run: -1, Walk: 1608, Stand: 1607
ID: 1660, Run: -1, Walk: 6541, Stand: 6539
ID: 1661, Run: -1, Walk: 6548, Stand: 6539
ID: 1662, Run: -1, Walk: 6541, Stand: 6539
ID: 1663, Run: -1, Walk: 6541, Stand: 6539
ID: 1664, Run: -1, Walk: 6541, Stand: 6539
ID: 1665, Run: -1, Walk: 6541, Stand: 6539
ID: 1666, Run: -1, Walk: 819, Stand: 808
ID: 1667, Run: -1, Walk: 819, Stand: 808
ID: 1668, Run: -1, Walk: 819, Stand: 808
ID: 1669, Run: -1, Walk: 819, Stand: 808
ID: 1671, Run: -1, Walk: 1622, Stand: 1623
ID: 1672, Run: -1, Walk: 1622, Stand: 1623
ID: 1675, Run: -1, Walk: 819, Stand: 808
ID: 1676, Run: -1, Walk: 1624, Stand: 1625
ID: 1677, Run: -1, Walk: 1615, Stand: 1614
ID: 1678, Run: -1, Walk: 1610, Stand: 1609
ID: 1679, Run: -1, Walk: 819, Stand: 808
ID: 1680, Run: -1, Walk: 819, Stand: 808
ID: 1681, Run: -1, Walk: 4654, Stand: 4656
ID: 1682, Run: -1, Walk: 189, Stand: 195
ID: 1683, Run: -1, Walk: 819, Stand: 808
ID: 1684, Run: -1, Walk: 1205, Stand: 813
ID: 1685, Run: -1, Walk: 1422, Stand: 1421
ID: 1686, Run: -1, Walk: 1205, Stand: 813
ID: 1687, Run: -1, Walk: 819, Stand: 808
ID: 1689, Run: -1, Walk: 1645, Stand: 1644
ID: 1690, Run: -1, Walk: 1647, Stand: 1646
ID: 1691, Run: -1, Walk: 5848, Stand: 5852
ID: 1692, Run: -1, Walk: 5385, Stand: 5386
ID: 1693, Run: -1, Walk: 6264, Stand: 6263
ID: 1694, Run: -1, Walk: 819, Stand: 808
ID: 1695, Run: -1, Walk: 819, Stand: 808
ID: 1696, Run: -1, Walk: 819, Stand: 808
ID: 1697, Run: -1, Walk: 819, Stand: 808
ID: 1698, Run: -1, Walk: 819, Stand: 808
ID: 1699, Run: -1, Walk: 819, Stand: 808
ID: 1700, Run: -1, Walk: 819, Stand: 808
ID: 1701, Run: -1, Walk: 819, Stand: 808
ID: 1702, Run: -1, Walk: 808, Stand: 808
ID: 1703, Run: -1, Walk: 819, Stand: 808
ID: 1704, Run: -1, Walk: 819, Stand: 808
ID: 1705, Run: -1, Walk: 819, Stand: 808
ID: 1706, Run: -1, Walk: 819, Stand: 808
ID: 1707, Run: -1, Walk: 1640, Stand: 1639
ID: 1708, Run: -1, Walk: 1640, Stand: 1639
ID: 1709, Run: -1, Walk: 819, Stand: 808
ID: 1710, Run: -1, Walk: 819, Stand: 808
ID: 1711, Run: -1, Walk: 819, Stand: 808
ID: 1712, Run: -1, Walk: 819, Stand: 808
ID: 1713, Run: -1, Walk: 819, Stand: 808
ID: 1714, Run: -1, Walk: 819, Stand: 808
ID: 1715, Run: -1, Walk: 819, Stand: 808
ID: 1716, Run: -1, Walk: 2147418112, Stand: 1144
ID: 1717, Run: -1, Walk: 2147418112, Stand: 1673
ID: 1718, Run: -1, Walk: 819, Stand: 808
ID: 1719, Run: -1, Walk: 6042, Stand: 11225
ID: 1720, Run: -1, Walk: 6042, Stand: 11225
ID: 1721, Run: -1, Walk: 6042, Stand: 11226
ID: 1722, Run: -1, Walk: 6042, Stand: 11226
ID: 1723, Run: -1, Walk: 6042, Stand: 6040
ID: 1724, Run: -1, Walk: 6042, Stand: 5751
ID: 1725, Run: -1, Walk: 6042, Stand: 11225
ID: 1726, Run: -1, Walk: 6042, Stand: 11226
ID: 1727, Run: -1, Walk: 6041, Stand: 6040
ID: 1728, Run: -1, Walk: 6041, Stand: 6040
ID: 1729, Run: -1, Walk: 6041, Stand: 6040
ID: 1730, Run: 824, Walk: 819, Stand: 808
ID: 1731, Run: 824, Walk: 819, Stand: 808
ID: 1732, Run: -1, Walk: 819, Stand: 808
ID: 1733, Run: 824, Walk: 819, Stand: 808
ID: 1734, Run: 824, Walk: 819, Stand: 808
ID: 1735, Run: 824, Walk: 819, Stand: 808
ID: 1736, Run: 824, Walk: 819, Stand: 808
ID: 1737, Run: -1, Walk: 819, Stand: 808
ID: 1738, Run: -1, Walk: 11309, Stand: 11309
ID: 1739, Run: -1, Walk: 9869, Stand: 9870
ID: 1740, Run: -1, Walk: 819, Stand: 808
ID: 1741, Run: -1, Walk: 819, Stand: 808
ID: 1742, Run: -1, Walk: 819, Stand: 808
ID: 1743, Run: -1, Walk: 819, Stand: 808
ID: 1744, Run: -1, Walk: 819, Stand: 808
ID: 1745, Run: -1, Walk: 819, Stand: 808
ID: 1746, Run: -1, Walk: 819, Stand: 808
ID: 1747, Run: -1, Walk: 1205, Stand: 813
ID: 1748, Run: -1, Walk: 819, Stand: 808
ID: 1749, Run: -1, Walk: 6041, Stand: 6040
ID: 1750, Run: -1, Walk: 819, Stand: 808
ID: 1751, Run: -1, Walk: 1007, Stand: 1008
ID: 1752, Run: -1, Walk: 6796, Stand: 6793
ID: 1753, Run: -1, Walk: 6796, Stand: 6793
ID: 1754, Run: -1, Walk: 6784, Stand: 6785
ID: 1755, Run: -1, Walk: 6784, Stand: 6786
ID: 1756, Run: -1, Walk: 6784, Stand: 6787
ID: 1757, Run: -1, Walk: 1205, Stand: 813
ID: 1758, Run: -1, Walk: 1205, Stand: 813
ID: 1759, Run: 824, Walk: 3270, Stand: 3269
ID: 1760, Run: 824, Walk: 3270, Stand: 3269
ID: 1761, Run: 824, Walk: 3270, Stand: 3269
ID: 1762, Run: -1, Walk: 5340, Stand: 5339
ID: 1763, Run: -1, Walk: 5334, Stand: 5335
ID: 1764, Run: -1, Walk: 5340, Stand: 5339
ID: 1765, Run: -1, Walk: 5334, Stand: 5335
ID: 1766, Run: -1, Walk: 5856, Stand: 5852
ID: 1767, Run: -1, Walk: 5848, Stand: 5852
ID: 1768, Run: -1, Walk: 5856, Stand: 5852
ID: 1769, Run: -1, Walk: 6180, Stand: 6181
ID: 1770, Run: -1, Walk: 6180, Stand: 6181
ID: 1771, Run: -1, Walk: 6180, Stand: 6181
ID: 1772, Run: -1, Walk: 6180, Stand: 6181
ID: 1773, Run: -1, Walk: 6180, Stand: 6181
ID: 1774, Run: -1, Walk: 6180, Stand: 6181
ID: 1775, Run: -1, Walk: 6180, Stand: 6181
ID: 1776, Run: -1, Walk: 6180, Stand: 6181
ID: 1777, Run: -1, Walk: 819, Stand: 808
ID: 1778, Run: -1, Walk: 1739, Stand: 1740
ID: 1779, Run: -1, Walk: 1739, Stand: 1740
ID: 1780, Run: -1, Walk: 1739, Stand: 1740
ID: 1781, Run: -1, Walk: 1739, Stand: 1740
ID: 1782, Run: -1, Walk: 1739, Stand: 1740
ID: 1783, Run: -1, Walk: 1739, Stand: 1740
ID: 1784, Run: -1, Walk: 1739, Stand: 1740
ID: 1785, Run: -1, Walk: 1739, Stand: 1740
ID: 1786, Run: -1, Walk: 1739, Stand: 1740
ID: 1787, Run: -1, Walk: 1739, Stand: 1740
ID: 1788, Run: -1, Walk: 189, Stand: 195
ID: 1789, Run: -1, Walk: 189, Stand: 195
ID: 1790, Run: -1, Walk: 189, Stand: 195
ID: 1791, Run: -1, Walk: 819, Stand: 808
ID: 1792, Run: -1, Walk: 819, Stand: 808
ID: 1793, Run: -1, Walk: 819, Stand: 808
ID: 1794, Run: -1, Walk: 98, Stand: 101
ID: 1795, Run: -1, Walk: 98, Stand: 101
ID: 1796, Run: -1, Walk: 98, Stand: 101
ID: 1797, Run: -1, Walk: 98, Stand: 101
ID: 1798, Run: -1, Walk: 819, Stand: 808
ID: 1799, Run: -1, Walk: 819, Stand: 808
ID: 1800, Run: -1, Walk: 189, Stand: 195
ID: 1801, Run: -1, Walk: 819, Stand: 808
ID: 1802, Run: -1, Walk: 1748, Stand: 1749
ID: 1803, Run: -1, Walk: 1754, Stand: 1754
ID: 1804, Run: -1, Walk: 2147418112, Stand: 1753
ID: 1805, Run: -1, Walk: 819, Stand: 808
ID: 1806, Run: -1, Walk: 819, Stand: 808
ID: 1807, Run: -1, Walk: 819, Stand: 808
ID: 1808, Run: -1, Walk: 819, Stand: 808
ID: 1809, Run: -1, Walk: 819, Stand: 808
ID: 1810, Run: -1, Walk: 819, Stand: 808
ID: 1811, Run: -1, Walk: 1757, Stand: 1756
ID: 1812, Run: -1, Walk: 1757, Stand: 1756
ID: 1813, Run: -1, Walk: 1757, Stand: 1756
ID: 1814, Run: -1, Walk: 819, Stand: 808
ID: 1815, Run: -1, Walk: 819, Stand: 808
ID: 1816, Run: -1, Walk: 819, Stand: 808
ID: 1817, Run: -1, Walk: 819, Stand: 808
ID: 1818, Run: -1, Walk: 819, Stand: 808
ID: 1819, Run: -1, Walk: 5340, Stand: 5339
ID: 1820, Run: -1, Walk: 5340, Stand: 5339
ID: 1821, Run: -1, Walk: 1773, Stand: 1773
ID: 1822, Run: -1, Walk: 6041, Stand: 6040
ID: 1823, Run: -1, Walk: 6041, Stand: 6040
ID: 1824, Run: -1, Walk: 6041, Stand: 6040
ID: 1825, Run: -1, Walk: 6041, Stand: 6040
ID: 1826, Run: -1, Walk: 5566, Stand: 5565
ID: 1828, Run: -1, Walk: 1797, Stand: 1796
ID: 1829, Run: -1, Walk: 1797, Stand: 1796
ID: 1830, Run: -1, Walk: 1797, Stand: 1796
ID: 1831, Run: -1, Walk: 1788, Stand: 1790
ID: 1832, Run: -1, Walk: 6077, Stand: 6078
ID: 1833, Run: -1, Walk: 1781, Stand: 1782
ID: 1834, Run: -1, Walk: 819, Stand: 808
ID: 1835, Run: -1, Walk: 3851, Stand: 3852
ID: 1836, Run: -1, Walk: 98, Stand: 101
ID: 1839, Run: -1, Walk: 98, Stand: 101
ID: 1840, Run: -1, Walk: 98, Stand: 101
ID: 1841, Run: -1, Walk: 98, Stand: 101
ID: 1842, Run: -1, Walk: 104, Stand: 900
ID: 1843, Run: -1, Walk: 98, Stand: 101
ID: 1844, Run: -1, Walk: 98, Stand: 101
ID: 1845, Run: -1, Walk: 98, Stand: 101
ID: 1846, Run: -1, Walk: 98, Stand: 101
ID: 1847, Run: -1, Walk: 98, Stand: 101
ID: 1848, Run: -1, Walk: 98, Stand: 101
ID: 1849, Run: -1, Walk: 98, Stand: 101
ID: 1850, Run: -1, Walk: 1839, Stand: 1838
ID: 1851, Run: -1, Walk: 1839, Stand: 1838
ID: 1852, Run: -1, Walk: 1839, Stand: 1838
ID: 1853, Run: -1, Walk: 1839, Stand: 1838
ID: 1854, Run: -1, Walk: 1839, Stand: 1838
ID: 1855, Run: -1, Walk: 1839, Stand: 1838
ID: 1856, Run: -1, Walk: 1839, Stand: 1838
ID: 1857, Run: -1, Walk: 1839, Stand: 1838
ID: 1858, Run: -1, Walk: 1839, Stand: 1838
ID: 1859, Run: -1, Walk: 1839, Stand: 1838
ID: 1860, Run: -1, Walk: 819, Stand: 808
ID: 1861, Run: -1, Walk: 9869, Stand: 9677
ID: 1862, Run: -1, Walk: 819, Stand: 808
ID: 1863, Run: -1, Walk: 2147418112, Stand: 1322
ID: 1864, Run: -1, Walk: 819, Stand: 808
ID: 1865, Run: -1, Walk: 819, Stand: 808
ID: 1866, Run: -1, Walk: 819, Stand: 808
ID: 1867, Run: -1, Walk: 819, Stand: 808
ID: 1868, Run: -1, Walk: 7160, Stand: 7158
ID: 1869, Run: -1, Walk: 819, Stand: 808
ID: 1870, Run: -1, Walk: 819, Stand: 808
ID: 1871, Run: -1, Walk: 1146, Stand: 808
ID: 1872, Run: -1, Walk: 11816, Stand: 11816
ID: 1873, Run: -1, Walk: 9670, Stand: 9669
ID: 1874, Run: -1, Walk: 274, Stand: 277
ID: 1875, Run: -1, Walk: 11808, Stand: 11808
ID: 1876, Run: -1, Walk: 819, Stand: 808
ID: 1877, Run: -1, Walk: 819, Stand: 808
ID: 1878, Run: -1, Walk: 819, Stand: 808
ID: 1879, Run: -1, Walk: 819, Stand: 808
ID: 1880, Run: -1, Walk: 819, Stand: 808
ID: 1881, Run: -1, Walk: 819, Stand: 808
ID: 1882, Run: -1, Walk: 819, Stand: 808
ID: 1883, Run: -1, Walk: 819, Stand: 808
ID: 1884, Run: -1, Walk: 819, Stand: 808
ID: 1885, Run: -1, Walk: 819, Stand: 808
ID: 1886, Run: -1, Walk: 819, Stand: 808
ID: 1887, Run: -1, Walk: 819, Stand: 808
ID: 1888, Run: -1, Walk: 819, Stand: 808
ID: 1889, Run: -1, Walk: 819, Stand: 808
ID: 1890, Run: -1, Walk: 819, Stand: 808
ID: 1891, Run: -1, Walk: 819, Stand: 808
ID: 1892, Run: -1, Walk: 819, Stand: 808
ID: 1893, Run: -1, Walk: 819, Stand: 808
ID: 1894, Run: -1, Walk: 819, Stand: 808
ID: 1895, Run: -1, Walk: 819, Stand: 808
ID: 1896, Run: -1, Walk: 819, Stand: 808
ID: 1897, Run: -1, Walk: 819, Stand: 808
ID: 1898, Run: -1, Walk: 819, Stand: 808
ID: 1899, Run: -1, Walk: 819, Stand: 808
ID: 1900, Run: -1, Walk: 819, Stand: 808
ID: 1902, Run: -1, Walk: 819, Stand: 808
ID: 1903, Run: -1, Walk: 819, Stand: 808
ID: 1905, Run: -1, Walk: 819, Stand: 808
ID: 1906, Run: -1, Walk: 819, Stand: 808
ID: 1907, Run: -1, Walk: 1912, Stand: 1913
ID: 1908, Run: -1, Walk: 1912, Stand: 1913
ID: 1909, Run: -1, Walk: 1912, Stand: 1913
ID: 1910, Run: -1, Walk: 1912, Stand: 1913
ID: 1911, Run: -1, Walk: 6808, Stand: 6809
ID: 1912, Run: -1, Walk: 819, Stand: 808
ID: 1913, Run: -1, Walk: 841, Stand: 842
ID: 1914, Run: -1, Walk: 819, Stand: 808
ID: 1915, Run: -1, Walk: 819, Stand: 808
ID: 1916, Run: -1, Walk: 819, Stand: 808
ID: 1917, Run: -1, Walk: 819, Stand: 808
ID: 1918, Run: -1, Walk: 819, Stand: 808
ID: 1919, Run: -1, Walk: 819, Stand: 808
ID: 1920, Run: -1, Walk: 819, Stand: 808
ID: 1921, Run: -1, Walk: 819, Stand: 808
ID: 1922, Run: -1, Walk: 819, Stand: 808
ID: 1923, Run: -1, Walk: 819, Stand: 808
ID: 1924, Run: -1, Walk: 819, Stand: 808
ID: 1925, Run: -1, Walk: 819, Stand: 808
ID: 1926, Run: -1, Walk: 819, Stand: 808
ID: 1927, Run: -1, Walk: 2147418112, Stand: 1955
ID: 1928, Run: -1, Walk: 2147418112, Stand: 1953
ID: 1929, Run: -1, Walk: 2147418112, Stand: 1952
ID: 1930, Run: -1, Walk: 2147418112, Stand: 1954
ID: 1931, Run: -1, Walk: 819, Stand: 808
ID: 1932, Run: -1, Walk: 283, Stand: 286
ID: 1933, Run: -1, Walk: 283, Stand: 286
ID: 1934, Run: -1, Walk: 283, Stand: 1476
ID: 1935, Run: -1, Walk: 283, Stand: 286
ID: 1936, Run: -1, Walk: 283, Stand: 286
ID: 1937, Run: -1, Walk: 283, Stand: 286
ID: 1938, Run: -1, Walk: 1139, Stand: 926
ID: 1939, Run: -1, Walk: 283, Stand: 286
ID: 1940, Run: -1, Walk: 1139, Stand: 926
ID: 1941, Run: -1, Walk: 283, Stand: 286
ID: 1942, Run: -1, Walk: 283, Stand: 286
ID: 1947, Run: -1, Walk: 283, Stand: 286
ID: 1948, Run: -1, Walk: 283, Stand: 286
ID: 1949, Run: -1, Walk: 283, Stand: 286
ID: 1950, Run: -1, Walk: 283, Stand: 286
ID: 1951, Run: -1, Walk: 6556, Stand: 6580
ID: 1952, Run: -1, Walk: 6556, Stand: 6580
ID: 1953, Run: -1, Walk: 6556, Stand: 6580
ID: 1954, Run: -1, Walk: 6556, Stand: 6580
ID: 1955, Run: -1, Walk: 6556, Stand: 6580
ID: 1956, Run: -1, Walk: 6556, Stand: 6580
ID: 1958, Run: -1, Walk: 5552, Stand: 5548
ID: 1959, Run: -1, Walk: 5552, Stand: 5548
ID: 1960, Run: -1, Walk: 5563, Stand: 5563
ID: 1961, Run: -1, Walk: 5552, Stand: 5548
ID: 1962, Run: -1, Walk: 5552, Stand: 5548
ID: 1963, Run: -1, Walk: 5552, Stand: 5548
ID: 1964, Run: -1, Walk: 5552, Stand: 5548
ID: 1965, Run: -1, Walk: 5552, Stand: 5548
ID: 1966, Run: -1, Walk: 5552, Stand: 5548
ID: 1967, Run: -1, Walk: 5552, Stand: 5548
ID: 1968, Run: -1, Walk: 5552, Stand: 5548
ID: 1969, Run: -1, Walk: 1945, Stand: 1947
ID: 1970, Run: -1, Walk: 119, Stand: 125
ID: 1971, Run: -1, Walk: 119, Stand: 125
ID: 1972, Run: -1, Walk: 819, Stand: 808
ID: 1973, Run: -1, Walk: 5497, Stand: 5493
ID: 1974, Run: -1, Walk: 819, Stand: 808
ID: 1975, Run: -1, Walk: 819, Stand: 808
ID: 1976, Run: -1, Walk: 6560, Stand: 6561
ID: 1977, Run: -1, Walk: 819, Stand: 808
ID: 1978, Run: -1, Walk: 819, Stand: 808
ID: 1979, Run: -1, Walk: 819, Stand: 808
ID: 1980, Run: -1, Walk: 819, Stand: 808
ID: 1981, Run: -1, Walk: 819, Stand: 808
ID: 1982, Run: -1, Walk: 819, Stand: 808
ID: 1983, Run: -1, Walk: 819, Stand: 808
ID: 1984, Run: -1, Walk: 819, Stand: 808
ID: 1985, Run: -1, Walk: 819, Stand: 808
ID: 1986, Run: -1, Walk: 819, Stand: 808
ID: 1987, Run: -1, Walk: 819, Stand: 808
ID: 1988, Run: -1, Walk: 819, Stand: 808
ID: 1989, Run: -1, Walk: 819, Stand: 808
ID: 1990, Run: -1, Walk: 11896, Stand: 11895
ID: 1991, Run: -1, Walk: 819, Stand: 808
ID: 1992, Run: -1, Walk: 9157, Stand: 9158
ID: 1993, Run: -1, Walk: 7587, Stand: 7589
ID: 1994, Run: -1, Walk: 6560, Stand: 6561
ID: 1995, Run: -1, Walk: 2011, Stand: 2012
ID: 1997, Run: -1, Walk: 1021, Stand: 1018
ID: 1998, Run: -1, Walk: 5848, Stand: 5852
ID: 1999, Run: -1, Walk: 5848, Stand: 5852
ID: 2000, Run: -1, Walk: 5848, Stand: 5852
ID: 2001, Run: -1, Walk: 1945, Stand: 1947
ID: 2002, Run: -1, Walk: 819, Stand: 808
ID: 2003, Run: -1, Walk: 819, Stand: 808
ID: 2004, Run: -1, Walk: 819, Stand: 808
ID: 2005, Run: -1, Walk: 1146, Stand: 808
ID: 2006, Run: -1, Walk: 1146, Stand: 808
ID: 2007, Run: -1, Walk: 1205, Stand: 813
ID: 2008, Run: -1, Walk: 1205, Stand: 813
ID: 2009, Run: -1, Walk: 1205, Stand: 813
ID: 2010, Run: -1, Walk: 1205, Stand: 813
ID: 2011, Run: -1, Walk: 1205, Stand: 813
ID: 2012, Run: -1, Walk: 1205, Stand: 813
ID: 2013, Run: -1, Walk: 5539, Stand: 5538
ID: 2014, Run: -1, Walk: 5539, Stand: 5538
ID: 2015, Run: -1, Walk: 5553, Stand: 5551
ID: 2016, Run: -1, Walk: 5553, Stand: 5551
ID: 2017, Run: -1, Walk: 5553, Stand: 5551
ID: 2018, Run: -1, Walk: 5553, Stand: 5551
ID: 2019, Run: -1, Walk: 5553, Stand: 5551
ID: 2021, Run: -1, Walk: 2051, Stand: 2051
ID: 2022, Run: -1, Walk: 2051, Stand: 2051
ID: 2024, Run: -1, Walk: 1205, Stand: 1728
ID: 2025, Run: -1, Walk: 1205, Stand: 813
ID: 2026, Run: -1, Walk: 2064, Stand: 2065
ID: 2027, Run: -1, Walk: 1205, Stand: 813
ID: 2028, Run: -1, Walk: 819, Stand: 808
ID: 2029, Run: -1, Walk: 819, Stand: 808
ID: 2030, Run: -1, Walk: 2060, Stand: 2061
ID: 2031, Run: -1, Walk: 2069, Stand: 2071
ID: 2032, Run: -1, Walk: 239, Stand: 242
ID: 2033, Run: -1, Walk: 4931, Stand: 4932
